"","X16058","X16199","X16208","X16061","X16192","X16200","X16216","X16062","X16193","X16202","X16057","X16063","X16194","X16203","X16053","X16064","X16195","X16204","X16198","X16054","X16196","X16205","X16207","X16055","X16197","X16206","X16052","X16201","X16059","X16209","X16060","X16210","X16211","X16212","X16218","X16213","X16214","X16857","X16817","X16859","X16835","X16860","X16839","X17063","X16842","X17065","X16844","X17069","X16848","X16852","X17131","X16846","X16841","X16847","X16853","X17134","X16849","X16843","X16850","X17067","X17136","X16851","X17138","X16855","X17070","X17137","X16854","X17140","X16858","X17072","X16832","X16861","X17145","X18003","X17064","X17132","X16836","X17062","X16833","X17146","X17066","X17073","X16837","X16834","X17143","X17075","X16840","X16838","X16845","X17147","X18018","X17165","X18016","X17156","X17076","X17164","X17133","X17166","X17139","X18004","X18006","X17142","X18007","X17135","X18008","X17150","X18010","X17157","X17141","X18012","X18014","X17155","X18011","X17144","X18015","X17152","X18939","X18936","X18941","X18943","X25998","X18950","X18948","X26007","X16591","X25992","X25993","X26004","X26003","X26018","X18942","X18940","X25996","X18937","X18945","X26008","X26011","X18949","X26017","X26010","X26020","X16589","X26000","X26012","X18944","X26001","X26009","X26006","X26002","X26021","X26013","X26015","X26019","X25994","X26014","X16787","X16588","X25995","X26016","X18938","X26005","X16785"
"Tsukamurella",7.31712013555928e-06,3.47339920237363e-05,2.45418186296676e-05,9.58512203967431e-06,1.83416327645851e-05,4.83086995702179e-05,1.77877308674112e-05,2.21370021429725e-05,0,1.05251253315414e-05,3.23028881227772e-06,1.31198171488293e-05,1.94368959734469e-05,3.43176568805946e-06,2.47412559453238e-05,3.01595439876949e-05,0,4.37537168400883e-06,1.87638886282793e-05,2.09332982734351e-05,2.07276806857153e-05,9.12746917216462e-06,1.90064527661365e-05,1.47309731477274e-05,3.62332697909139e-05,1.48745531251325e-05,6.16712920135677e-06,6.1383042362541e-05,1.61226787201795e-05,2.75325848141275e-05,1.08566304402998e-05,3.61470730104081e-05,3.5844534488913e-05,5.35244042455135e-05,5.4862321654734e-05,1.07846822461887e-05,5.06591226789811e-05,7.39839167631186e-05,0.000568035551173393,4.28217444349885e-05,0.000129411526508323,3.2955269758332e-05,6.35878092523215e-05,3.90118200542897e-05,4.25233133228219e-05,8.237965314526e-06,0.000122216207344406,5.63506688564063e-05,3.81690431802528e-05,5.51439312368809e-05,1.65597144005954e-05,1.09281297314095e-05,9.05433305364634e-05,7.64697436714985e-05,9.18334331748605e-06,7.50649201439558e-05,6.18943684084556e-05,4.32581122825309e-05,3.57997081695719e-05,1.46209370243626e-05,0.000130745983239683,2.47377183412865e-05,3.1821865645375e-05,3.45372076683228e-05,1.11915459761168e-05,4.65005790244334e-05,1.25762903390335e-05,3.53840585717376e-05,4.65882818823995e-05,7.53205743122734e-05,4.89796543805871e-05,3.12603470886905e-05,3.19604585745932e-05,1.10285014161926e-05,7.41306641072472e-06,2.01168066691828e-05,3.61627707867079e-05,3.41075521581505e-05,0.00013960016764961,7.03821215565583e-05,6.46553383856459e-05,6.84363037287341e-05,2.56697536110613e-05,0.000116970103903569,4.802017817588e-05,0,4.48482863740672e-05,3.82249240899389e-05,3.3254886311426e-05,2.52844992404925e-05,3.00086068641665e-05,1.41422033578781e-05,5.61451944122892e-05,1.11426731376291e-05,3.0930555859071e-05,2.56310785669787e-05,0,3.70070965657718e-05,4.25545036148003e-05,3.81851854208962e-05,2.85607556249061e-05,1.47902663290952e-05,5.73309183910831e-05,6.99261376035672e-05,5.56950779441153e-05,7.17909311340745e-05,4.18494866922391e-05,2.43299915165161e-05,1.49705067729142e-05,3.31286696279641e-05,3.98849044878138e-05,5.78443192943465e-05,5.56670963160812e-05,2.01320573486259e-05,5.14220985578353e-05,0,0,0,0,0,9.78139236553139e-06,1.86082376368124e-05,0,3.07110591234808e-05,0,0,0,7.30873897247554e-06,3.21002983601925e-05,0.000106886139539855,0,0,0,0,0,1.53922649658696e-05,2.75076557517307e-05,0,1.54946838096049e-05,1.63860718753195e-05,6.15645975517983e-06,2.92646214745449e-05,2.98667870745012e-05,2.38005227819394e-05,0,1.22501793776266e-05,1.4943666814821e-05,0,2.10398470772063e-05,6.32036184404208e-06,3.14691397417101e-05,3.52581577828025e-05,5.91719007756386e-05,0,1.59883638819449e-05,0,5.50898423512345e-06,5.67312843382165e-06,5.02476558072798e-05,0,0,0
"Tsuneonella",2.72166419576777e-05,2.47725144759618e-05,1.20602051323232e-05,5.44307630797124e-05,3.46197582393963e-05,5.08567961373629e-05,7.83496789927162e-06,2.62694440795911e-05,1.93126558264594e-05,2.67959819390991e-05,5.13899524819353e-06,9.27695908823331e-06,2.68431066247478e-05,5.1397564184889e-05,3.35232465954479e-05,1.48571748941777e-05,5.387930371702e-05,6.35759529675162e-05,3.71439598765139e-05,4.30035361596291e-05,5.51373831064559e-05,3.11384686916815e-05,5.53501918230085e-05,6.74536741656565e-05,1.38178741279292e-05,4.10549973377576e-05,5.16764017304212e-05,0.000160520982527564,4.97104598440953e-05,4.64649893303135e-05,4.94869296698887e-05,2.06709596640674e-05,4.37565008717033e-05,3.22552166674424e-05,2.4618105649223e-05,2.73268063060881e-05,2.8473629595393e-05,8.68954812827032e-05,0.00021276883131174,4.3689459269656e-05,1.06526306625505e-05,8.10055771033294e-05,0.000109962771119455,3.70613498169973e-05,6.79071404725272e-05,5.21504656213152e-06,7.36990061109786e-05,4.64768141148828e-05,5.1060810838928e-05,0.000129826316300131,4.26361851411585e-05,9.08228931337603e-05,0.000125802951009049,1.28527910819466e-05,4.84421480859964e-05,2.29012694445363e-05,5.78782100923423e-05,0.000222313457607575,6.47409548596061e-05,1.74210688765217e-05,1.74690174907388e-05,9.48025416790676e-05,3.25313081975128e-05,0.000138890093317918,6.03504200075484e-05,1.40499948310388e-05,0.000106973686314199,5.66165222217423e-05,0.000152734972804089,2.50497122541246e-05,0.000100082248277556,5.32960433205266e-05,4.79252509049343e-05,3.95317628417598e-05,2.1139894923596e-05,3.10025066881136e-05,2.63895919449369e-05,7.32548674879055e-05,0.000213297442310822,3.2097117964603e-05,2.08240700820131e-05,3.71851680269873e-05,4.14676696514299e-05,6.19731789495154e-05,1.60054333409518e-05,1.64808735068054e-05,0.000123458100838271,9.39840106572862e-05,2.88836658952933e-05,8.62211490563203e-06,2.78279288446271e-05,4.46869394105723e-05,0.000104597847498669,9.03527898851265e-05,4.31125433000924e-05,2.63125515130845e-05,0.00011129904013915,2.50689551286077e-05,3.20662341588457e-05,4.10198407943776e-05,0.00011155690149624,3.95193889877523e-05,3.07200282504959e-05,5.26788504574158e-05,0.000138091110093362,0.000116916864927411,0.000102234489946818,0.00016615793441703,4.877807834326e-05,3.83689976769463e-05,6.29334778503429e-05,0.000144204573393079,9.27019006875438e-05,2.59767414932043e-05,7.52019549454399e-05,1.86929417159199e-05,0,0,0,2.36707798655962e-05,0.00019362775157671,0.00011548797026146,0.000220661367548825,8.67416740340497e-05,8.00529336045442e-05,4.28988440890087e-05,7.01912441436591e-05,5.49437925892311e-05,7.3646289706297e-05,8.03760023592922e-06,2.27767101099052e-05,2.16357827626308e-05,0.000177071939203392,3.09902977829541e-05,2.42860699031664e-06,9.76516841364543e-06,0.000142422136750698,2.31338602934211e-05,1.7076065333026e-05,1.59454890380247e-05,3.91757308697806e-06,9.68267467237723e-05,0.000244343982347511,2.95251786353249e-05,7.59972951571385e-06,6.21526426526748e-05,1.07700797610833e-05,0.000188196081241154,4.14959522164083e-05,0.000101207704127917,1.01540295272078e-05,2.07960256484316e-05,1.28683163220469e-05,3.80263343602541e-05,9.41986131485234e-06,0.000143329460160366,2.68177571758624e-05,7.17538973973535e-05,3.19879680965952e-05,0,7.42950023402926e-06,9.46013152167046e-06
"Tumebacillus",0,0,0,0,0,0,0,2.70319923629616e-06,0,0,0,3.07501065683381e-06,8.45419382876228e-06,1.08595758728983e-06,0,0,0,0,0,3.24150194344249e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29660951707116e-06,2.53991956453025e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55526481389966e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77937111264686e-06,3.08560073560722e-05,0,0,0,2.33731605996834e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Turicibacter",0,0,0,0,0,0,0,0,0,0,1.00165483923176e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41432039798057e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.30839499918857e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15778625946981e-05,0,4.37156097588918e-06,4.98082548216881e-06,0,0,0,3.07059550291748e-06,0,0,1.25826958807647e-05,0,0,0,0,0,0,0,0,3.43722706780307e-06,0,0,0,2.09120585203046e-06,0,0,0,0,0
"Turicimonas",0,0,0,0,0,0,0,0,0,0,0,4.03772186593405e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15767856442093e-06,0,0,0,2.03740624720133e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66496856196567e-06,0,8.90089712429242e-06,2.45154912856489e-06,0,0,0,0,0,0,0,0,0,0,2.14838942268562e-06,0,0,2.41189571083541e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4072857948954e-06,0,0,0,0,0,0
"Turneriella",5.87304998681317e-06,0,1.40496433054374e-05,7.0657318755734e-06,1.79949994146002e-06,1.99261170236328e-06,7.71234748287168e-06,3.67547384353875e-06,2.50043132440346e-06,1.53009417642222e-06,4.27145193543856e-06,1.24210274953417e-06,6.4449535255665e-06,5.53235847353494e-06,6.78990502186113e-06,3.73960117244706e-06,3.10304915953914e-06,8.63067235769606e-06,2.88181946553776e-06,4.61568285950784e-06,1.10734715610181e-06,6.30653177075039e-06,6.68585539463746e-06,1.06762584761e-05,6.20170333387706e-06,4.99301696957213e-06,5.14441463108935e-06,9.39137327233949e-07,3.41162803052075e-06,1.29347281281832e-06,3.81471788094965e-06,1.11368227908758e-05,1.91924305054087e-06,1.16078376747431e-05,5.61877760899834e-06,1.75874618984126e-06,3.69773207063784e-06,0,7.99263474007153e-07,1.56894123922824e-06,0,1.46496653393826e-06,2.42669485677192e-06,3.86859123770912e-06,0,0,0,4.15692459633231e-06,2.62223016013377e-06,0,3.03876957181268e-06,0,1.6006573366129e-06,1.41732608500962e-06,1.93170085294251e-06,9.72802548483263e-07,5.70573217529268e-06,0,6.95922970075959e-07,0,4.48347760043382e-06,2.96840525204729e-06,2.51625453834464e-06,5.20146577305485e-06,5.66614041361101e-06,2.64800124812728e-06,2.82259784378615e-06,1.42264601553711e-06,1.99053160985524e-06,1.13870647641444e-06,0,1.02427077895451e-06,5.82221579163305e-06,2.53120632230909e-06,0,0,0,1.29181174789105e-06,1.89292839809041e-06,2.03734892749013e-05,1.38135711232163e-06,2.07398991778922e-06,3.66382867782836e-06,8.90499069517522e-07,1.91170838545394e-06,1.36810216781774e-06,0,6.58480344949632e-06,0,4.88331965064731e-06,1.00001464307156e-06,5.91828388705784e-07,4.51482277884059e-06,2.49287287644624e-06,1.10883541123545e-06,1.09677966928212e-06,0,0,1.14850285474741e-05,1.91860366583339e-06,2.31296115695639e-06,5.08521621703703e-06,0,8.14198126506848e-06,0,1.35766432366717e-05,0,4.71761692950532e-06,4.60330014772409e-06,1.97772897381936e-06,9.91564348931825e-07,9.45444987865214e-06,6.97996419645734e-06,5.7282523132341e-06,2.76712526787156e-06,0,0,5.99910779423005e-07,2.37273288861806e-06,2.09613584027369e-06,4.90252241151352e-07,6.36203724308326e-06,1.06195577421461e-05,2.95842858416793e-06,2.69644999130776e-06,6.11166658178241e-06,1.14795506660773e-05,0,1.84083411875589e-06,1.43302620062141e-06,3.43722706780307e-06,1.34197295521903e-06,0,4.2983021706426e-06,2.82927850568826e-06,2.28690478300418e-06,3.10367319722892e-06,2.11492800785061e-06,2.75032077253105e-06,1.33338530921558e-06,1.34531716236479e-06,0,4.1191494690304e-07,2.42741629503451e-06,5.13554302911018e-06,6.46059681999485e-06,2.97890396069485e-06,0,1.51270090693983e-06,9.84331412574637e-07,2.24054371933421e-06,1.56253644755776e-06,1.24527382661439e-06,1.05618944618623e-05,6.50825819323268e-07,8.62864008064225e-06,1.23918946599732e-06,1.55027113537489e-06,1.83666045906043e-06,0,0,1.88586514555517e-06
"Tuwongella",7.21972223166738e-06,4.67575059697962e-06,2.69338504632622e-05,7.73733362956268e-06,7.11436320611879e-06,5.51653183918068e-06,3.22301670857712e-05,6.76119182299244e-06,4.75555203706869e-06,4.06027290570662e-06,2.87386257907612e-06,2.2479977558781e-05,1.82790486030197e-05,1.29803093034636e-05,8.80125025144918e-06,2.4630833688246e-05,5.40003963159521e-06,1.20219273456445e-05,1.2287991721774e-05,1.89146428263753e-05,1.50497605282105e-05,9.19637295050832e-06,1.17647003460234e-05,5.51072419344068e-06,8.354044401746e-06,6.74673921660238e-06,1.45507179236037e-05,2.77391440978953e-06,4.37062202356438e-06,1.98109209884508e-05,6.51910107602524e-06,2.15369168538508e-05,2.2187508569214e-05,3.90011081863e-05,1.82142177381477e-05,5.30055787516707e-06,5.12687366880985e-05,3.77309784152581e-05,4.71992185967079e-06,5.48877753908665e-05,9.85676532871101e-06,2.96655159718925e-05,6.28938450223021e-06,1.55501918661872e-05,1.09440286704367e-05,5.70573217529268e-06,1.82724056610037e-05,4.57320808907058e-06,1.11013084462944e-05,3.6316168563514e-05,8.90521575614187e-06,2.60944915087593e-06,5.20146577305485e-05,1.71215982063463e-05,4.97175744546347e-06,1.27539606274781e-05,1.55197747149502e-05,1.27962746347837e-05,8.46912941833236e-06,6.39407484942192e-06,1.69858237509957e-05,1.09011699928449e-05,1.2425921945881e-05,0.00022416398709053,7.24877540599557e-06,6.91262222519539e-05,1.87312703444203e-05,1.02758970182051e-05,8.45808494139844e-05,7.10412229193983e-06,2.83809146644841e-06,5.82355926686402e-05,8.28164134651296e-06,0,3.76228096149878e-06,8.42048070729829e-06,2.16357827626308e-05,2.36030080700561e-05,7.32497947597097e-06,5.78579900634259e-06,1.15899726121549e-05,3.48872669274045e-05,4.18802643242968e-06,1.62998805451611e-05,4.64022167773205e-06,4.21139106850141e-06,2.86894064366733e-05,2.64155656591904e-05,6.60852373787056e-06,1.05735367175149e-05,4.94396021100822e-06,5.67312843382165e-06,1.18640298433855e-05,1.21865435877184e-05,4.19641700042581e-05,8.80489273687948e-06,3.27344848169757e-06,1.32867981536582e-05,1.21360641575279e-05,2.39628050991858e-06,4.72722493932607e-06,3.63692871289093e-05,0,1.54959015000807e-05,4.42654807452536e-06,1.89865005980748e-05,1.61514440613886e-06,1.87027180632247e-05,1.34343251581177e-05,3.57884136040487e-06,7.49306608629807e-06,2.9947152832852e-05,1.25381020948069e-05,4.22274243921782e-06,3.96722216712191e-06,0,0,0,0,0,1.04673890507085e-05,4.66217336757885e-06,0,1.67296468162437e-05,0,4.10485809956083e-06,3.66587521360773e-06,1.61090216676819e-05,7.29440198570878e-06,1.09547254649704e-05,0,0,6.015770818129e-06,0,0,2.94166766118617e-05,2.73378350879154e-05,6.15885369254073e-06,6.39815418173514e-06,2.31962173295777e-05,1.06029258941419e-05,1.91580588709907e-05,1.37472277122652e-05,1.52944067540968e-05,0,1.59855441113655e-05,1.28249703017377e-05,3.94881998697991e-06,9.01513680666085e-06,5.5221478946451e-06,2.05805283275804e-05,5.12056545725273e-05,1.81154249000358e-05,6.65509419731245e-06,2.84199437661952e-05,0,8.58355810248799e-06,1.73164028389006e-05,1.14133135141467e-05,0,0,0
"Undibacterium",9.39895613449034e-06,2.34554163490075e-05,4.54310825621227e-05,1.02399161579361e-05,2.12012239341864e-05,2.40262632884019e-05,3.41162803052075e-05,1.47940952966095e-05,1.7802016777765e-05,7.9011242773105e-05,6.95725605821064e-06,1.92941085674783e-05,1.6532172580322e-05,4.69365389413887e-05,6.09801429192907e-06,1.70493260518993e-05,1.76778274250994e-05,5.67060190749635e-05,3.42493888274912e-05,1.06210073710524e-05,2.21435905680438e-05,4.03926438054922e-05,6.13573919583631e-05,7.97545628770963e-06,1.26529446052375e-05,6.27002793280124e-05,1.25284329873058e-05,2.885895079913e-05,1.65233095467314e-05,1.42839565356744e-05,1.06710489107527e-05,1.33760149272783e-05,1.612970212207e-05,1.65376433242155e-05,4.78101006412456e-05,9.24243774713561e-06,1.85413762741666e-05,7.01686477265777e-06,4.32655588441864e-05,1.05330508943614e-05,5.03250907668929e-06,3.81440823357355e-05,2.24182077234175e-05,6.59298269941895e-06,8.78141551400134e-06,2.32796620724254e-06,1.59242528788419e-05,1.01060199781781e-05,1.18338101690794e-05,6.48704826671192e-06,2.22978477126372e-05,6.44307063860495e-06,0.000141030323003976,4.61868875426266e-06,2.7130184002111e-05,3.07451195998071e-05,1.82532381244433e-05,2.40777600521561e-05,5.06497607851265e-06,1.30988836913004e-05,5.82355926686402e-05,1.0775038741162e-05,2.04825898441493e-05,5.72892782773678e-06,4.65197048911397e-05,4.53881094911711e-05,8.0981031872159e-06,5.07113963721067e-05,3.10718835525806e-06,9.2226590573318e-06,4.22751587473255e-05,2.34330050385947e-05,2.68338169518979e-05,1.94045633796067e-06,4.30933039567586e-06,2.30539873151839e-05,1.37820342569689e-05,1.33236365682874e-05,4.08072432691591e-05,4.50606659231892e-05,2.70360026924313e-06,3.28005530964187e-05,9.64125283838484e-06,4.56668908869868e-05,1.08641015221174e-05,1.09756802033389e-05,7.21881159529459e-06,1.98671865097309e-05,2.14838942268562e-06,2.06107007354617e-05,3.8757169617171e-05,3.28620790601325e-05,2.02553569608198e-05,6.1151941918443e-05,2.04311256435805e-05,1.38440949097617e-05,4.67567951580617e-05,1.68643656240201e-05,2.01983923354357e-05,2.65791778155479e-05,2.1663897793978e-05,6.73394696777271e-05,6.91919243052558e-06,4.99655548615895e-05,1.66115850815001e-05,3.12278873488737e-05,9.12746917216462e-06,3.79374831006614e-05,6.46526043705815e-05,4.07959778386586e-05,2.06467677707063e-05,4.27961390033545e-05,2.95229061463123e-05,4.67672028124355e-05,2.58305704801633e-05,3.72227329381708e-05,8.11999466175835e-06,7.0590986958472e-06,5.47736273248522e-06,3.09387518839811e-05,4.15659628238522e-06,2.32187645611996e-05,2.66406294635091e-05,5.81453713799537e-05,5.79024457360062e-05,2.64048031736521e-05,2.79849667783868e-05,1.4863404329877e-05,2.99178484875803e-05,2.51121929071783e-05,1.49432859193727e-05,2.19620345159358e-05,6.6709646480635e-06,1.8069387462992e-05,1.69768956841633e-05,6.5534188904484e-06,2.07542631873828e-05,1.0974949155935e-05,2.98916266471007e-05,1.26270970615433e-05,5.52433764384614e-05,3.12902793727891e-05,2.46484970270832e-05,2.92050250857034e-05,1.69827806975289e-05,2.65170634237575e-05,1.52791789755005e-05,1.82806462218112e-05,1.90657888485764e-05,9.57401784675617e-06,2.06777105056457e-05,1.24986589171876e-05,3.24775109033449e-05,4.8772107595637e-05,3.37916203413554e-05,3.42948790448803e-05,1.32166908647037e-05,2.02281383383501e-05,1.34669640408784e-05,1.41267869336452e-05,0,8.62158773722837e-06
"Urbifossiella",0.000109490144553657,3.86831227696424e-05,0.00022358060938357,5.09897790793218e-05,7.86326675669495e-05,1.88061993884036e-05,0.000135153081036375,0.000118193969287028,2.05095314751356e-05,0.000130434848551491,0.00012038145674989,0.000127610320509149,7.01624600445806e-05,4.03098877119561e-05,0.000242140857736357,0.000110133666725618,6.18984038168255e-05,0.000192961867810105,6.96656125774999e-05,0.000133921663829946,5.85532838869601e-05,0.000116867901603022,0.000125815796270502,0.000180812685141172,7.36207972271837e-05,6.15394740681455e-05,0.000129550174981756,0.000147506413054273,5.19949694148929e-05,8.2290842865123e-05,0.00019852261033826,0.000225167492958281,6.98207676036826e-05,0.000229780372616368,0.000174468134087232,0.000113175940103198,0.000122339777059776,0.000110035347781843,1.86075858176737e-05,0.000160668380462725,5.79876357474445e-05,0.00193879580887571,2.63008665173291e-05,0.000383167393235293,4.03045265342008e-05,1.74419830966902e-05,0.000186139606557053,5.45307164816492e-05,5.57794130521207e-05,0.00016641495520873,5.92181881229152e-05,1.26536888370523e-05,3.88198990118284e-05,9.40056944536088e-05,9.21872482929485e-05,8.77952894321334e-05,0.000145936129559729,1.05715833696136e-05,2.00728461836045e-05,0.000185107733932464,0.000141694894297204,3.51500825361638e-05,8.17522691949519e-05,5.82738996687986e-05,0.000196983513837515,0.000440163719081944,6.71511283041686e-05,0.000147038244977942,0.000173886143421461,2.72132879559882e-05,4.51298390120939e-05,9.88035590877678e-05,0.000617120147121443,3.8911945321048e-05,2.68615331292242e-05,2.16564347858838e-05,2.27438831989227e-05,8.63487287194798e-05,7.39337980510597e-05,0.000253115543755742,0.000182399613131928,5.47890803038569e-05,7.00050380674937e-05,3.68379386603951e-05,4.07477860177318e-05,4.82920929095204e-05,2.143775291189e-05,1.8874711284327e-05,1.86619759130442e-05,0.000148036634925517,0.000135101572010335,3.27644112151359e-05,0.000101646665254907,0.000118712059240964,2.41368386932343e-05,4.14954690936224e-05,1.13887871733596e-05,0.000129796241179421,0.000159963176262109,9.35764797349754e-05,8.27890374606378e-05,0.000167173456053494,3.9906488463423e-05,8.79040344247417e-05,7.69833794857623e-05,0.000221728241328337,5.16098549096384e-05,0.00011867619253718,0.000209196328145756,2.21310666926997e-05,8.25321540311733e-05,0.000244580236761372,0.000530265908225731,0.000152855009483155,6.63385691041223e-05,1.33982080328956e-05,0.0001622178167923,7.49923162530096e-05,0.0002394029057151,8.34333463831644e-05,9.10334713141461e-05,4.27375621355613e-05,1.12679888111917e-05,7.96798826636278e-05,1.00767623799368e-05,4.48145152010744e-05,6.65029657187011e-05,6.3264607401695e-05,7.99442833441866e-05,0.000132327157515384,0.000199269673900394,0.000292577659711477,3.73698708085882e-05,0.000203118555892299,0.000217654509027374,9.22571378139744e-05,0.000119162730927362,8.97029737629741e-05,3.25254304930895e-05,6.82461525139388e-05,4.56472760453808e-05,7.50647528271863e-05,8.79353820530291e-05,0.000136745529044924,0.00014666533378768,7.56224572954352e-05,0.000106804570426489,1.62379442962032e-05,5.53881943140941e-05,3.46968775578566e-05,9.76314981725028e-05,0.000102322656474452,9.39834268880923e-05,5.0190529306726e-05,6.85481990737869e-05,7.79456762286265e-06,2.29306030732956e-05,0.000122656150621103,6.87965852317742e-05,0.000107447886980082,0,6.71735067689303e-06
"Ureaplasma",0,0,5.98450082680154e-07,0,0,0,0,0,0,1.15157744407032e-06,0,0,0,0,0,0,0,0,1.02514073784411e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Urechidicola",3.2183550978988e-05,2.43969237840101e-05,9.01934442220475e-05,1.62547722296313e-05,5.38308730320313e-05,0.000166337018976095,0.000206160532505091,6.06696927578653e-05,0,0.00010506995158283,4.54483479525519e-05,2.79123564552185e-05,7.46242500877191e-05,8.27492426382677e-05,2.29876369926164e-05,3.43562230715208e-05,8.50998305514708e-05,0.000125735085712927,0.000226312856180999,0.000794223397969757,3.16893367306355e-05,0.000523649715876361,0.000110579085619474,9.22126548212616e-05,0.00107979493156977,8.79464028178106e-05,0,0,0,3.01321655040597e-05,2.14621027576408e-05,5.21793722517829e-05,9.10113905341099e-05,2.86396332230806e-05,0.000256749921632111,0,9.8539426719513e-05,0,0.000282990928934177,0,0,4.18200927034907e-05,0.000143190876768753,0.00012863231973171,4.81782698309273e-05,0,0,0,0,0,0,0,0,0,0,1.48734652339774e-05,0,0,0,4.70411295538165e-05,0.000108860293388327,0,1.46747406043474e-05,0,3.46815202663465e-05,0,0,9.53636285244719e-05,0,0,0.000140782775822461,4.33521854565978e-05,2.32504576112794e-05,0,0,0,0,5.29489689603598e-05,0.000216597052859773,4.42843592194685e-05,0,0,0,0,0,0,0,0,0,0,0.00014113919206758,4.26355629374451e-05,3.21896010420847e-05,4.62454277264462e-05,1.87022968389181e-05,0.000120330377397184,0,5.03856948307055e-05,0.000101930664012893,4.75102848105986e-05,0,6.9890285882249e-05,3.17100914053955e-05,5.39978174963765e-05,3.72364346362079e-05,0.000143455798567411,1.70547804467598e-05,9.34182013527469e-05,8.56365540728965e-05,2.29231022351873e-05,0,6.79311227901157e-05,0,6.02436199605448e-05,0,0,0.000102822328655573,0.000220076853128164,0.000174670699153243,0.000340318820477462,0.000112539818422171,8.84266700521449e-05,5.35401436152786e-05,5.83832952979956e-05,0.000100061857647039,7.42622708427039e-05,0.000149939758345225,0.000112026620625633,0.00013626898395786,7.30599270660383e-05,0.000445652910631143,0.000340228329409674,0,0.000394249230364393,0.00015683593364807,9.22764153017041e-05,4.81010202266811e-05,0,8.35261709315681e-05,7.73295012447091e-05,5.01960548096997e-05,5.34864407010419e-05,8.72777796708726e-05,3.9053240465333e-05,0.000298510182856961,4.48998010398136e-05,4.61716993258596e-05,8.8533550857992e-05,0.000106722811997402,2.03235694254648e-05,0,0,2.55430154079349e-05,4.0566366318819e-05,0,0.000122225061352902,4.98963168022341e-05,0,5.66346346853056e-05,0.000238284522177107,2.00197309507609e-05,4.72300858544444e-05
"Ureibacillus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35403850022295e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
